buy #,Symbol,b/s,buy date,purchase price,purchase qty,COGS,sell #,Symbol,b/s,sell date,sell price,sell qty,Revenue,fee,net sale,gain/loss $,gain/loss %,days held,G/L,Week
1988,ADBE,B,2/7/2019,(253.3490),5,-1266.745,2054,ADBE,S,2/8/2019,256.4010 ,5,1282.005,0.030,1281.975,15.260,1.205%,1,G,6
1931,AMAT,B,2/7/2019,(39.9799),50,-1998.995,1966,AMAT,S,2/7/2019,40.0201 ,50,2001.005,0.040,2000.965,2.010,0.101%,0,G,6
1981,AMD,B,2/7/2019,(22.6097),50,-1130.485,2050,AMD,S,2/8/2019,23.1000 ,50,1155.000,0.030,1154.970,24.515,2.169%,1,G,6
1932,BAC,B,2/7/2019,(28.2695),30,-848.085,1944,BAC,S,2/7/2019,28.0203 ,30,840.609,0.030,840.579,-7.476,-0.882%,0,L,6
1978,BAC,B,2/7/2019,(28.0300),50,-1401.500,2031,BAC,S,2/8/2019,27.8611 ,50,1393.055,0.030,1393.025,-8.445,-0.603%,1,L,6
1924,CGC,B,2/7/2019,(45.6700),20,-913.400,1937,CGC,S,2/7/2019,47.3719 ,20,947.438,0.030,947.408,34.038,3.727%,0,G,6
1986,CGC,B,2/7/2019,(46.7052),20,-934.104,2012,CGC,S,2/8/2019,46.2601 ,20,925.202,0.020,925.182,-8.902,-0.953%,1,L,6
1979,ETSY,B,2/7/2019,(50.9690),30,-1529.070,1992,ETSY,S,2/7/2019,51.5901 ,30,1547.703,0.040,1547.663,18.633,1.219%,0,G,6
1930,FSLR,B,2/7/2019,(49.0200),20,-980.400,1947,FSLR,S,2/7/2019,48.5601 ,20,971.202,0.030,971.172,-9.198,-0.938%,0,L,6
1926,GME,B,2/7/2019,(11.5500),20,-231.000,1942,GME,S,2/7/2019,11.4601 ,20,229.202,0.020,229.182,-1.798,-0.778%,0,L,6
1980,GWW,B,2/7/2019,(303.0400),5,-1515.200,2023,GWW,S,2/8/2019,300.0820 ,5,1500.410,0.030,1500.380,-14.790,-0.976%,1,L,6
1989,INTC,B,2/7/2019,(49.1699),30,-1475.097,2017,INTC,S,2/8/2019,48.7302 ,30,1461.906,0.030,1461.876,-13.191,-0.894%,1,L,6
1991,IRM,B,2/7/2019,(36.6099),30,-1098.297,2029,IRM,S,2/8/2019,36.3901 ,30,1091.703,0.030,1091.673,-6.594,-0.600%,1,L,6
1951,KO,B,2/7/2019,(49.2800),30,-1478.400,1963,KO,S,2/7/2019,49.2300 ,30,1476.900,0.030,1476.870,-1.500,-0.101%,0,L,6
1943,KR,B,2/7/2019,(28.1400),30,-844.200,1961,KR,S,2/7/2019,28.0601 ,30,841.803,0.030,841.773,-2.397,-0.284%,0,L,6
1933,MSFT,B,2/7/2019,(105.2350),10,-1052.350,1946,MSFT,S,2/7/2019,105.0250 ,10,1050.250,0.030,1050.220,-2.100,-0.200%,0,L,6
1990,MSFT,B,2/7/2019,(105.2000),10,-1052.000,2060,MSFT,S,2/8/2019,105.5700 ,10,1055.700,0.030,1055.670,3.700,0.352%,1,G,6
1929,NFLX,B,2/7/2019,(348.0000),5,-1740.000,1945,NFLX,S,2/7/2019,344.6601 ,5,1723.301,0.040,1723.261,-16.699,-0.960%,0,L,6
1985,NKE,B,2/7/2019,(82.0900),30,-2462.700,2038,NKE,S,2/8/2019,82.1301 ,30,2463.903,0.050,2463.853,1.203,0.049%,1,G,6
1911,PG,B,2/7/2019,(97.5500),15,-1463.250,1928,PG,S,2/7/2019,97.0801 ,15,1456.202,0.030,1456.172,-7.048,-0.482%,0,L,6
1939,PG,B,2/7/2019,(97.2400),10,-972.400,1948,PG,S,2/7/2019,96.6503 ,10,966.503,0.030,966.473,-5.897,-0.606%,0,L,6
1984,PG,B,2/7/2019,(96.6899),15,-1450.349,2011,PG,S,2/8/2019,96.8101 ,15,1452.152,0.030,1452.122,1.803,0.124%,1,G,6
1971,SBUX,B,2/7/2019,(68.7500),50,-3437.500,1972,SBUX,S,2/7/2019,68.6401 ,50,3432.005,0.060,3431.945,-5.495,-0.160%,0,L,6
1983,SBUX,B,2/7/2019,(68.8700),7,-482.090,1993,SBUX,S,2/7/2019,69.1300 ,7,483.910,0.020,483.890,1.820,0.378%,0,G,6
1983,SBUX,B,2/7/2019,(68.8700),15,-1033.050,1994,SBUX,S,2/7/2019,69.1300 ,15,1036.950,0.030,1036.920,3.900,0.378%,0,G,6
1983,SBUX,B,2/7/2019,(68.8700),2,-137.740,1995,SBUX,S,2/7/2019,69.1300 ,2,138.260,0.020,138.240,0.520,0.378%,0,G,6
1983,SBUX,B,2/7/2019,(68.8700),1,-68.870,1996,SBUX,S,2/7/2019,69.1300 ,1,69.130,0.020,69.110,0.260,0.378%,0,G,6
1983,SBUX,B,2/7/2019,(68.8700),1,-68.870,1997,SBUX,S,2/7/2019,69.1300 ,1,69.130,0.020,69.110,0.260,0.378%,0,G,6
1983,SBUX,B,2/7/2019,(68.8700),1,-68.870,1998,SBUX,S,2/7/2019,69.1300 ,1,69.130,0.020,69.110,0.260,0.378%,0,G,6
1983,SBUX,B,2/7/2019,(68.8700),1,-68.870,1999,SBUX,S,2/7/2019,69.1300 ,1,69.130,0.020,69.110,0.260,0.378%,0,G,6
1983,SBUX,B,2/7/2019,(68.8700),12,-826.440,2000,SBUX,S,2/7/2019,69.1300 ,12,829.560,0.030,829.530,3.120,0.378%,0,G,6
1916,SDS,B,2/7/2019,(36.5100),50,-1825.500,1958,SDS,S,2/7/2019,37.0101 ,50,1850.505,0.040,1850.465,25.005,1.370%,0,G,6
1917,SH,B,2/7/2019,(28.9799),70,-2028.593,1957,SH,S,2/7/2019,29.1701 ,70,2041.907,0.040,2041.867,13.314,0.656%,0,G,6
1960,SQ,B,2/7/2019,(71.3300),20,-1426.600,1962,SQ,S,2/7/2019,71.0900 ,20,1421.800,0.030,1421.770,-4.800,-0.336%,0,L,6
1977,SQ,B,2/7/2019,(71.6395),20,-1432.790,2047,SQ,S,2/8/2019,73.0237 ,20,1460.474,0.030,1460.444,27.684,1.932%,1,G,6
1940,TCEHY,B,2/7/2019,(44.4000),1,-44.400,1949,TCEHY,S,2/7/2019,44.0250 ,1,44.025,0.020,44.005,-0.375,-0.845%,0,L,6
1940,TCEHY,B,2/7/2019,(44.4000),29,-1287.600,1950,TCEHY,S,2/7/2019,44.0200 ,29,1276.580,0.030,1276.550,-11.020,-0.856%,0,L,6
1987,TCEHY,B,2/7/2019,(43.8800),30,-1316.400,2034,TCEHY,S,2/8/2019,43.7200 ,30,1311.600,0.030,1311.570,-4.800,-0.365%,1,L,6
1934,TMUS,B,2/7/2019,(67.3899),40,-2695.596,1953,TMUS,S,2/7/2019,67.7101 ,40,2708.404,0.050,2708.354,12.808,0.475%,0,G,6
1909,TVIX,B,2/7/2019,(37.7993),50,-1889.965,1935,TVIX,S,2/7/2019,37.4603 ,50,1873.015,0.040,1872.975,-16.950,-0.897%,0,L,6
1954,TVIX,B,2/7/2019,(39.6297),50,-1981.485,1956,TVIX,S,2/7/2019,40.1806 ,50,2009.030,0.040,2008.990,27.545,1.390%,0,G,6
1964,TVIX,B,2/7/2019,(40.0000),25,-1000.000,1969,TVIX,S,2/7/2019,39.4602 ,25,986.505,0.020,986.485,-13.495,-1.350%,0,L,6
1965,TVIX,B,2/7/2019,(40.0000),25,-1000.000,1969,TVIX,S,2/7/2019,39.4602 ,25,986.505,0.020,986.485,-13.495,-1.350%,0,L,6
1975,TVIX,B,2/7/2019,(40.0000),20,-800.000,1976,TVIX,S,2/7/2019,40.2110 ,20,804.220,0.030,804.190,4.220,0.528%,0,G,6
1910,VXXB,B,2/7/2019,(34.5200),50,-1726.000,1941,VXXB,S,2/7/2019,34.4805 ,50,1724.025,0.040,1723.985,-1.975,-0.114%,0,L,6
1955,VXXB,B,2/7/2019,(35.4396),50,-1771.980,1959,VXXB,S,2/7/2019,35.6500 ,50,1782.500,0.040,1782.460,10.520,0.594%,0,G,6
1968,VXXB,B,2/7/2019,(35.6396),50,-1781.980,1970,VXXB,S,2/7/2019,35.3101 ,50,1765.505,0.040,1765.465,-16.475,-0.925%,0,L,6
1938,YUM,B,2/7/2019,(93.5000),10,-935.000,1967,YUM,S,2/7/2019,94.2822 ,10,942.822,0.030,942.792,7.822,0.837%,0,G,6
2048,AMAT,B,2/8/2019,(39.7100),20,-794.200,2061,AMAT,S,2/8/2019,39.6800 ,20,793.600,0.030,793.570,-0.600,-0.076%,0,L,6
2051,BAC,B,2/8/2019,(28.2000),50,-1410.000,2064,BAC,S,2/8/2019,28.2300 ,50,1411.500,0.030,1411.470,1.500,0.106%,0,G,6
2006,CGC,B,2/8/2019,(46.6500),20,-933.000,2012,CGC,S,2/8/2019,46.2601 ,20,925.202,0.020,925.182,-7.798,-0.836%,0,L,6
2026,CGC,B,2/8/2019,(46.5394),30,-1396.182,2042,CGC,S,2/8/2019,45.8313 ,30,1374.939,0.030,1374.909,-21.243,-1.522%,0,L,6
2018,CRM,B,2/8/2019,(154.7400),10,-1547.400,2053,CRM,S,2/8/2019,156.3704 ,10,1563.704,0.040,1563.664,16.304,1.054%,0,G,6
2028,ETSY,B,2/8/2019,(51.3095),20,-1026.190,2036,ETSY,S,2/8/2019,51.4901 ,20,1029.802,0.030,1029.772,3.612,0.352%,0,G,6
2046,KO,B,2/8/2019,(49.2090),50,-2460.450,2055,KO,S,2/8/2019,49.4101 ,50,2470.505,0.050,2470.455,10.055,0.409%,0,G,6
2049,MU,B,2/8/2019,(38.6500),50,-1932.500,2063,MU,S,2/8/2019,38.5400 ,50,1927.000,0.040,1926.960,-5.500,-0.285%,0,L,6
2002,NBEV,B,2/8/2019,(6.4800),10,-64.800,2016,NBEV,S,2/8/2019,6.3902 ,10,63.902,0.010,63.892,-0.898,-1.386%,0,L,6
2003,NBEV,B,2/8/2019,(6.4800),90,-583.200,2016,NBEV,S,2/8/2019,6.3902 ,90,575.118,0.010,575.108,-8.082,-1.386%,0,L,6
2007,NBEV,B,2/8/2019,(6.4800),10,-64.800,2016,NBEV,S,2/8/2019,6.3902 ,10,63.902,0.010,63.892,-0.898,-1.386%,0,L,6
2008,NBEV,B,2/8/2019,(6.4800),90,-583.200,2016,NBEV,S,2/8/2019,6.3902 ,90,575.118,0.010,575.108,-8.082,-1.386%,0,L,6
2027,NFLX,B,2/8/2019,(342.8300),5,-1714.150,2052,NFLX,S,2/8/2019,346.9705 ,5,1734.853,0.040,1734.813,20.703,1.208%,0,G,6
2014,O,B,2/8/2019,(69.9900),20,-1399.800,2039,O,S,2/8/2019,69.7801 ,20,1395.602,0.030,1395.572,-4.198,-0.300%,0,L,6
2043,PG,B,2/8/2019,(97.3600),15,-1460.400,2057,PG,S,2/8/2019,97.5901 ,15,1463.852,0.030,1463.822,3.452,0.236%,0,G,6
2022,SBUX,B,2/8/2019,(68.9798),30,-2069.394,2035,SBUX,S,2/8/2019,69.6402 ,30,2089.206,0.040,2089.166,19.812,0.957%,0,G,6
2045,SBUX,B,2/8/2019,(69.4500),30,-2083.500,2062,SBUX,S,2/8/2019,69.7000 ,30,2091.000,0.040,2090.960,7.500,0.360%,0,G,6
2019,SLV,B,2/8/2019,(14.7900),100,-1479.000,2037,SLV,S,2/8/2019,14.8100 ,100,1481.000,0.030,1480.970,2.000,0.135%,0,G,6
2030,T,B,2/8/2019,(29.2800),50,-1464.000,2056,T,S,2/8/2019,29.4801 ,50,1474.005,0.030,1473.975,10.005,0.683%,0,G,6
2004,TVIX,B,2/8/2019,(39.9700),50,-1998.500,2009,TVIX,S,2/8/2019,39.2904 ,50,1964.520,0.040,1964.480,-33.980,-1.700%,0,L,6
2021,TVIX,B,2/8/2019,(39.7994),20,-795.988,2024,TVIX,S,2/8/2019,40.1806 ,20,803.612,0.030,803.582,7.624,0.958%,0,G,6
2033,TVIX,B,2/8/2019,(39.8600),30,-1195.800,2040,TVIX,S,2/8/2019,38.8500 ,30,1165.500,0.030,1165.470,-30.300,-2.534%,0,L,6
2005,VXXB,B,2/8/2019,(35.5100),50,-1775.500,2010,VXXB,S,2/8/2019,35.2100 ,50,1760.500,0.040,1760.460,-15.000,-0.845%,0,L,6
2020,VXXB,B,2/8/2019,(35.4394),20,-708.788,2025,VXXB,S,2/8/2019,35.6101 ,20,712.202,0.020,712.182,3.414,0.482%,0,G,6
2032,VXXB,B,2/8/2019,(35.4199),30,-1062.597,2041,VXXB,S,2/8/2019,34.9701 ,30,1049.103,0.030,1049.073,-13.494,-1.270%,0,L,6
2013,VZ,B,2/8/2019,(53.6500),30,-1609.500,2058,VZ,S,2/8/2019,53.9100 ,30,1617.300,0.040,1617.260,7.800,0.485%,0,G,6
2044,YUM,B,2/8/2019,(94.1299),15,-1411.949,2059,YUM,S,2/8/2019,94.4501 ,15,1416.752,0.030,1416.722,4.803,0.340%,0,G,6
2088,ACB,B,2/11/2019,(7.5800),100,-758.000,2065,ACB,S,2/12/2019,6.7000 ,100,670.000,0.020,669.980,-88.000,-11.609%,1,L,7
2089,AMAT,B,2/11/2019,(39.6500),40,-1586.000,2076,AMAT,S,2/12/2019,40.6650 ,40,1626.600,0.040,1626.560,40.600,2.560%,1,G,7
,BAC,B,2/11/2019,(28.4000),50,-1420.000,2116,BAC,S,2/13/2019,28.6801 ,50,1434.005,0.030,1433.975,14.005,0.986%,2,G,7
2090,INTC,B,2/11/2019,(49.0800),30,-1472.400,2079,INTC,S,2/12/2019,50.1302 ,30,1503.906,0.030,1503.876,31.506,2.140%,1,G,7
2091,IRM,B,2/11/2019,(36.7000),50,-1835.000,2073,IRM,S,2/12/2019,36.0701 ,50,1803.505,0.040,1803.465,-31.495,-1.716%,1,L,7
2092,GE,B,2/11/2019,(9.8800),150,-1482.000,2072,GE,S,2/12/2019,10.1302 ,150,1519.530,0.040,1519.490,37.530,2.532%,1,G,7
,KO,B,2/11/2019,(49.4100),30,-1482.300,2133,KO,S,2/14/2019,45.9000 ,30,1377.000,0.030,1376.970,-105.300,-7.104%,3,L,7
2093,NBEV,B,2/11/2019,(6.3100),100,-631.000,2083,NBEV,S,2/12/2019,6.5415 ,100,654.150,0.020,654.130,23.150,3.669%,1,G,7
,PEGI,B,2/11/2019,(21.2000),50,-1060.000,2196,PEGI,S,2/22/2019,21.2201 ,50,1061.005,0.030,1060.975,1.005,0.095%,11,G,8
,PFE,B,2/11/2019,(42.2400),40,-1689.600,2161,PFE,S,2/19/2019,42.8000 ,40,1712.000,0.040,1711.960,22.400,1.326%,8,G,8
2094,PG,B,2/11/2019,(97.9700),15,-1469.550,2082,PG,S,2/12/2019,98.9701 ,15,1484.552,0.030,1484.522,15.002,1.021%,1,G,7
,SBUX,B,2/11/2019,(70.1700),30,-2105.100,2108,SBUX,S,2/13/2019,70.3701 ,30,2111.103,0.040,2111.063,6.003,0.285%,2,G,7
2095,SQ,B,2/11/2019,(74.3800),20,-1487.600,2086,SQ,S,2/12/2019,75.5709 ,20,1511.418,0.030,1511.388,23.818,1.601%,1,G,7
,T,B,2/11/2019,(29.5700),30,-887.100,2139,T,S,2/15/2019,30.4300 ,30,912.900,0.030,912.870,25.800,2.908%,4,G,7
2096,TVIX,B,2/11/2019,(36.7000),30,-1101.000,2069,TVIX,S,2/12/2019,34.9004 ,30,1047.012,0.030,1046.982,-53.988,-4.904%,1,L,7
2097,VXXB,B,2/11/2019,(33.9300),30,-1017.900,2068,VXXB,S,2/12/2019,33.0204 ,30,990.612,0.030,990.582,-27.288,-2.681%,1,L,7
2098,WDC,B,2/11/2019,(46.5400),30,-1396.200,2084,WDC,S,2/12/2019,47.3004 ,30,1419.012,0.030,1418.982,22.812,1.634%,1,G,7
,YUM,B,2/11/2019,(94.5300),20,-1890.600,2177,YUM,S,2/21/2019,94.1700 ,20,1883.400,0.040,1883.360,-7.200,-0.381%,10,L,8
2067,ACB,B,2/12/2019,(6.8795),100,-687.950,2077,ACB,S,2/12/2019,7.3247 ,100,732.470,0.020,732.450,44.520,6.471%,0,G,7
2075,AMD,B,2/12/2019,(23.3800),50,-1169.000,2138,AMD,S,2/15/2019,23.9703 ,50,1198.515,0.020,1198.495,29.515,2.525%,3,G,7
2081,ATVI,B,2/12/2019,(41.0594),30,-1231.782,2087,ATVI,S,2/12/2019,41.8810 ,30,1256.430,0.030,1256.400,24.648,2.001%,0,G,7
2074,GE,B,2/12/2019,(10.0800),100,-1008.000,2106,GE,S,2/13/2019,10.2801 ,100,1028.010,0.030,1027.980,20.010,1.985%,1,G,7
2066,KMX,B,2/12/2019,(60.8700),30,-1826.100,2107,KMX,S,2/13/2019,61.3101 ,30,1839.303,0.040,1839.263,13.203,0.723%,1,G,7
2078,MU,B,2/12/2019,(39.5550),40,-1582.200,2085,MU,S,2/12/2019,40.1600 ,40,1606.400,0.040,1606.360,24.200,1.530%,0,G,7
2071,O,B,2/12/2019,(70.3191),20,-1406.382,2159,O,S,2/19/2019,69.9700 ,20,1399.400,0.020,1399.380,-6.982,-0.496%,7,L,8
2080,TCEHY,B,2/12/2019,(44.7700),30,-1343.100,2129,TCEHY,S,2/14/2019,42.8200 ,30,1284.600,0.030,1284.570,-58.500,-4.356%,2,L,7
2070,VZ,B,2/12/2019,(54.3900),20,-1087.800,2121,VZ,S,2/14/2019,54.2401 ,20,1084.802,0.030,1084.772,-2.998,-0.276%,2,L,7
2099,AMAT,B,2/13/2019,(40.9500),30,-1228.500,2136,AMAT,S,2/15/2019,38.6401 ,30,1159.203,0.030,1159.173,-69.297,-5.641%,2,L,7
2115,AMD,B,2/13/2019,(22.8799),40,-915.196,2138,AMD,S,2/15/2019,23.9703 ,40,958.812,0.020,958.792,43.616,4.766%,2,G,7
2109,CME,B,2/13/2019,(180.4892),10,-1804.892,2142,CME,S,2/15/2019,174.2500 ,10,1742.500,0.040,1742.460,-62.392,-3.457%,2,L,7
2100,IRM,B,2/13/2019,(35.8400),40,-1433.600,2128,IRM,S,2/14/2019,34.9902 ,40,1399.608,0.020,1399.588,-33.992,-2.371%,1,L,7
2113,IRM,B,2/13/2019,(35.8899),20,-717.798,2128,IRM,S,2/14/2019,34.9902 ,20,699.804,0.020,699.784,-17.994,-2.507%,1,L,7
2101,MU,B,2/13/2019,(40.9290),30,-1227.870,2105,MU,S,2/13/2019,41.9901 ,30,1259.703,0.030,1259.673,31.833,2.593%,0,G,7
2103,NKE,B,2/13/2019,(85.0800),20,-1701.600,2111,NKE,S,2/13/2019,85.3601 ,20,1707.202,0.040,1707.162,5.602,0.329%,0,G,7
2112,O,B,2/13/2019,(69.5700),20,-1391.400,2159,O,S,2/19/2019,69.9700 ,20,1399.400,0.030,1399.370,8.000,0.575%,6,G,8
2104,PG,B,2/13/2019,(99.3600),15,-1490.400,2110,PG,S,2/13/2019,99.0601 ,15,1485.902,0.030,1485.872,-4.498,-0.302%,0,L,7
2102,SQ,B,2/13/2019,(76.3400),20,-1526.800,2149,SQ,S,2/19/2019,76.3800 ,20,1527.600,0.030,1527.570,0.800,0.052%,6,G,8
2114,YUM,B,2/13/2019,(93.3250),1,-93.325,2176,YUM,S,2/21/2019,94.1700 ,1,94.170,0.020,94.150,0.845,0.905%,8,G,8
2114,YUM,B,2/13/2019,(93.3250),9,-839.925,2177,YUM,S,2/21/2019,94.1700 ,9,847.530,0.010,847.520,7.605,0.905%,8,G,8
2131,ABT,B,2/14/2019,(73.8250),20,-1476.500,2145,ABT,S,2/15/2019,74.9802 ,20,1499.604,0.030,1499.574,23.104,1.565%,1,G,7
2117,ACB,B,2/14/2019,(7.2893),100,-728.930,2148,ACB,S,2/19/2019,6.9600 ,100,696.000,0.020,695.980,-32.930,-4.518%,5,L,8
2119,BAC,B,2/14/2019,(28.4400),50,-1422.000,2140,BAC,S,2/15/2019,29.1104 ,50,1455.520,0.030,1455.490,33.520,2.357%,1,G,7
2132,ETSY,B,2/14/2019,(54.1700),20,-1083.400,2162,ETSY,S,2/19/2019,55.4000 ,20,1108.000,0.030,1107.970,24.600,2.271%,5,G,8
2130,FSLR,B,2/14/2019,(51.0800),20,-1021.600,2135,FSLR,S,2/15/2019,49.5620 ,20,991.240,0.030,991.210,-30.360,-2.972%,1,L,7
2124,GE,B,2/14/2019,(10.0750),90,-906.750,2197,GE,S,2/22/2019,10.1101 ,90,909.909,0.030,909.879,3.159,0.348%,8,G,8
2126,HAS,B,2/14/2019,(89.5500),5,-447.750,2137,HAS,S,2/15/2019,86.0604 ,5,430.302,0.010,430.292,-17.448,-3.897%,1,L,7
2127,HAS,B,2/14/2019,(89.5600),5,-447.800,2137,HAS,S,2/15/2019,86.0604 ,5,430.302,0.020,430.282,-17.498,-3.908%,1,L,7
2118,NFLX,B,2/14/2019,(349.8500),5,-1749.250,2125,NFLX,S,2/14/2019,354.2780 ,5,1771.390,0.040,1771.350,22.140,1.266%,0,G,7
2123,PG,B,2/14/2019,(98.7998),15,-1481.997,2198,PG,S,2/22/2019,100.0701 ,15,1501.052,0.030,1501.022,19.055,1.286%,8,G,8
2134,SLV,B,2/14/2019,(14.6200),50,-731.000,2165,SLV,S,2/19/2019,15.0000 ,50,750.000,0.020,749.980,19.000,2.599%,5,G,8
2120,VXXB,B,2/14/2019,(34.1396),30,-1024.188,2122,VXXB,S,2/14/2019,34.0800 ,30,1022.400,0.030,1022.370,-1.788,-0.175%,0,L,7
2141,CRM,B,2/15/2019,(158.9099),1,-158.910,2152,CRM,S,2/19/2019,159.8500 ,1,159.850,0.020,159.830,0.940,0.592%,4,G,8
2141,CRM,B,2/15/2019,(158.9099),9,-1430.189,2153,CRM,S,2/19/2019,159.8500 ,9,1438.650,0.030,1438.620,8.461,0.592%,4,G,8
2147,DOOR,B,2/15/2019,(57.2470),1,-57.247,2156,DOOR,S,2/19/2019,57.2900 ,1,57.290,0.020,57.270,0.043,0.075%,4,G,8
2147,DOOR,B,2/15/2019,(57.2470),19,-1087.693,2157,DOOR,S,2/19/2019,57.2900 ,19,1088.510,0.030,1088.480,0.817,0.075%,4,G,8
2146,NKE,B,2/15/2019,(85.2294),10,-852.294,2180,NKE,S,2/21/2019,83.5004 ,10,835.004,0.030,834.974,-17.290,-2.029%,6,L,8
2144,SBUX,B,2/15/2019,(70.3200),20,-1406.400,2158,SBUX,S,2/19/2019,70.3600 ,20,1407.200,0.030,1407.170,0.800,0.057%,4,G,8
2143,TCEHY,B,2/15/2019,(42.9400),40,-1717.600,2164,TCEHY,S,2/19/2019,43.4700 ,40,1738.800,0.040,1738.760,21.200,1.234%,4,G,8
2150,BAC,B,2/19/2019,(28.8300),50,-1441.500,2175,BAC,S,2/20/2019,29.4210 ,50,1471.050,0.030,1471.020,29.550,2.050%,1,G,8
2166,FAST,B,2/19/2019,(62.4898),20,-1249.796,2203,FAST,S,2/22/2019,62.7301 ,20,1254.602,0.030,1254.572,4.806,0.385%,3,G,8
2155,IRM,B,2/19/2019,(35.3500),40,-1414.000,2193,IRM,S,2/22/2019,36.0501 ,40,1442.004,0.030,1441.974,28.004,1.980%,3,G,8
2154,KO,B,2/19/2019,(45.4200),40,-1816.800,2195,KO,S,2/22/2019,45.7301 ,40,1829.204,0.040,1829.164,12.404,0.683%,3,G,8
2151,MU,B,2/19/2019,(41.8599),30,-1255.797,2174,MU,S,2/20/2019,42.5900 ,30,1277.700,0.030,1277.670,21.903,1.744%,1,G,8
2167,SYMC,B,2/19/2019,(23.0500),50,-1152.500,2178,SYMC,S,2/21/2019,22.3200 ,50,1116.000,0.030,1115.970,-36.500,-3.167%,2,L,8
2160,T,B,2/19/2019,(30.4899),40,-1219.596,2194,T,S,2/22/2019,31.0001 ,40,1240.004,0.030,1239.974,20.408,1.673%,3,G,8
2163,WDC,B,2/19/2019,(47.7998),30,-1433.994,2171,WDC,S,2/20/2019,48.9000 ,30,1467.000,0.030,1466.970,33.006,2.302%,1,G,8
2173,ABT,B,2/20/2019,(74.7962),20,-1495.924,2190,ABT,S,2/22/2019,76.2202 ,20,1524.404,0.030,1524.374,28.480,1.904%,2,G,8
2170,AMAT,B,2/20/2019,(39.0798),50,-1953.990,2200,AMAT,S,2/22/2019,38.9401 ,50,1947.005,0.040,1946.965,-6.985,-0.357%,2,L,8
2172,NBEV,B,2/20/2019,(6.3779),200,-1275.580,2179,NBEV,S,2/21/2019,6.2500 ,200,1250.000,0.040,1249.960,-25.580,-2.005%,1,L,8
2168,OC,B,2/20/2019,(53.6500),30,-1609.500,2181,OC,S,2/21/2019,51.9200 ,30,1557.600,0.040,1557.560,-51.900,-3.225%,1,L,8
2169,SBUX,B,2/20/2019,(70.3999),20,-1407.998,2199,SBUX,S,2/22/2019,71.1201 ,20,1422.402,0.030,1422.372,14.404,1.023%,2,G,8
2184,ETSY,B,2/21/2019,(53.4234),30,-1602.702,2189,ETSY,S,2/22/2019,54.9010 ,30,1647.030,0.040,1646.990,44.328,2.766%,1,G,8
2187,INTC,B,2/21/2019,(51.6000),30,-1548.000,2191,INTC,S,2/22/2019,52.6600 ,30,1579.800,0.040,1579.760,31.800,2.054%,1,G,8
2182,MU,B,2/21/2019,(42.1390),30,-1264.170,2188,MU,S,2/22/2019,42.2000 ,30,1266.000,0.030,1265.970,1.830,0.145%,1,G,8
2183,SQ,B,2/21/2019,(75.0200),20,-1500.400,2201,SQ,S,2/22/2019,75.0605 ,20,1501.210,0.030,1501.180,0.810,0.054%,1,G,8
2185,TCEHY,B,2/21/2019,(42.9600),30,-1288.800,2192,TCEHY,S,2/22/2019,43.9600 ,30,1318.800,0.030,1318.770,30.000,2.328%,1,G,8
2186,WDC,B,2/21/2019,(47.8800),30,-1436.400,2202,WDC,S,2/22/2019,47.8001 ,30,1434.003,0.030,1433.973,-2.397,-0.167%,1,L,8
2208,ADBE,B,2/22/2019,(259.4893),5,-1297.447,2213,ADBE,S,2/25/2019,259.9000 ,5,1299.500,0.030,1299.470,2.053,0.158%,3,G,9
2205,BAC,B,2/22/2019,(29.0300),60,-1741.800,2216,BAC,S,2/25/2019,29.5700 ,60,1774.200,0.040,1774.160,32.400,1.860%,3,G,9
2204,IRM,B,2/22/2019,(35.7300),50,-1786.500,2211,IRM,S,2/25/2019,35.1201 ,50,1756.005,0.040,1755.965,-30.495,-1.707%,3,L,9
2207,KO,B,2/22/2019,(45.2950),40,-1811.800,2235,KO,S,2/27/2019,44.5301 ,40,1781.204,0.040,1781.164,-30.596,-1.689%,5,L,9
2209,KR,B,2/22/2019,(28.5000),50,-1425.000,2244,KR,S,2/28/2019,29.2801 ,50,1464.005,0.030,1463.975,39.005,2.737%,6,G,9
2206,OC,B,2/22/2019,(51.1200),30,-1533.600,2221,OC,S,2/25/2019,50.1604 ,30,1504.812,0.030,1504.782,-28.788,-1.877%,3,L,9
2220,CVS,B,2/25/2019,(62.1290),30,-1863.870,2226,CVS,S,2/26/2019,60.7703 ,30,1823.109,0.040,1823.069,-40.761,-2.187%,1,L,9
2215,MSFT,B,2/25/2019,(111.8750),15,-1678.125,2233,MSFT,S,2/27/2019,111.5000 ,15,1672.500,0.040,1672.460,-5.625,-0.335%,2,L,9
2223,MU,B,2/25/2019,(42.9700),40,-1718.800,2232,MU,S,2/27/2019,41.6100 ,40,1664.400,0.040,1664.360,-54.400,-3.165%,2,L,9
2222,NKE,B,2/25/2019,(85.0100),20,-1700.200,2237,NKE,S,2/27/2019,85.2000 ,20,1704.000,0.040,1703.960,3.800,0.224%,2,G,9
2219,O,B,2/25/2019,(69.3000),20,-1386.000,2296,O,S,3/5/2019,69.8700 ,20,1397.400,0.030,1397.370,11.400,0.823%,8,G,10
2217,SBUX,B,2/25/2019,(71.5800),20,-1431.600,2238,SBUX,S,2/27/2019,70.2900 ,20,1405.800,0.030,1405.770,-25.800,-1.802%,2,L,9
